Date,Return,GARCH_vol,GARCH_DF_vol,P_High,Cond_Var
1982-01-04,0.15491869868293187,17.454030846338394,17.454030846338394,0.0,1.2089015586703655
1982-01-05,-2.2159974293688736,17.089531152004906,17.474876268953118,0.8254015732794289,1.2117908754572255
1982-01-06,-0.727336734842925,18.02586049509492,19.000506073889824,0.6840388777386787,1.432615996285413
1982-01-07,-0.2099870579678935,17.786142123375107,18.74215130812929,0.5814910453304276,1.3939215700667158
1982-01-08,0.5199609165179592,17.42335261268633,18.308749301332544,0.6401264042149701,1.3301996070597017
1982-01-11,-2.3442871048942195,17.112558488328137,17.930984487100094,0.830736263000359,1.2758738280818425
1982-01-12,-0.41187633307728216,18.19002335425576,19.58330269282037,0.5486263607088467,1.5218481918993076
1982-01-13,-1.2284954224704743,17.84689986017946,19.16238166710243,0.811985761419321,1.4571304410940609
1982-01-14,0.5728685053205503,17.869147078058933,19.27672434811551,0.625072401342019,1.474571831719164
1982-01-15,0.6814189475555578,17.552153958463247,18.870829378925688,0.6965869336336022,1.4131277835258924
1982-01-18,0.7621531219608122,17.28019572539166,18.525001902176314,0.6950960519367418,1.361808315379508
1982-01-19,-1.0720974079671244,17.048110040312483,18.231082207410786,0.7726320976765801,1.3189379303705164
1982-01-20,-0.6054334355690727,17.02454165743274,18.266104376039408,0.6594535641075051,1.3240101947474838
1982-01-21,0.4155490353422265,16.787931245820904,17.983294774739946,0.6379630877886395,1.2833289323618609
1982-01-22,-0.3201664137600088,16.482108392399553,17.59148994705951,0.6297875580796506,1.2280179307837136
1982-01-25,0.0259976603570076,16.19221117032881,17.233098246969874,0.5884496237161858,1.1784907745623654
1982-01-26,-0.19080664938984607,15.876757170861277,16.83619163946986,0.6039173430525253,1.1248307496863283
1982-01-27,0.476335720727762,15.591042825811076,16.48069298343924,0.6507769411828723,1.077830322279299
1982-01-28,2.7104701984204382,15.35093379601432,16.172014990423868,0.780331846736875,1.0378336065495801
1982-01-29,1.2368534744823811,16.98242324452967,18.442509984124094,0.7883501278123906,1.3497070417242736
1982-02-01,-2.200105535829599,16.99537023644671,18.467495479033264,0.8202028958360611,1.3533666240798177
1982-02-02,0.19508891212327628,17.924576415033258,19.804080385300516,0.5044066887385745,1.5563555551882722
1982-02-03,-1.3049782189281496,17.543702230316274,19.306175988760348,0.8360253166194198,1.4790810766229625
1982-02-04,-0.051524260478644016,17.63457073819805,19.482330975625928,0.5197802800971171,1.5061953184279104
1982-02-05,0.7189349692479654,17.263160572565045,18.99833960659131,0.7109659946435964,1.432289316695936
1982-02-08,-2.268414140915085,17.016756104906683,18.6641760162847,0.811581968750583,1.382347088757369
1982-02-09,-0.8322066338072922,18.019186428045096,20.09873745664703,0.673146915358092,1.60301288631439
1982-02-10,0.8583743691391434,17.822500422407526,19.844659907366452,0.7432186651547827,1.562740185869196
