Date,Return,GARCH_vol,GARCH_DF_vol,P_High,Cond_Var
2016-09-27,0.6423572318236204,14.22174162020213,12.751529820686992,0.9833043131314441,0.6452440982851968
2016-09-28,0.5282490985375254,13.620664615513308,12.481185150913637,0.9787900074437886,0.6181745348070915
2016-09-29,-0.9365019283515964,12.919067163893546,12.1361646039318,0.9877339362180122,0.5844702035465361
2016-09-30,0.7936329103086948,13.759866039944319,12.551699985367033,0.9863227930384081,0.6251792560423125
2016-10-03,-0.3265991580707172,13.519935352906153,12.451725112589438,0.9443922008114675,0.615259755077343
2016-10-04,-0.4967899838308476,12.825759544322787,12.086581541465392,0.9596998440734926,0.5797041799940156
2016-10-05,0.4287490733457133,12.519637069350162,11.88398019375488,0.9481968515905063,0.5604324811331678
2016-10-06,0.048142577020549,11.823720692510806,11.509218291721115,0.8599004808379171,0.525643276533682
2016-10-07,-0.3258773868327402,11.00979741903213,11.069914073612312,0.9253432049027392,0.48628173649666634
2016-10-10,0.4595366404335443,10.648284073991313,10.772495209040802,0.971939093955693,0.46050259138415484
2016-10-11,-1.252460917831133,10.233986691718078,10.480721382659594,0.9797207930993057,0.43589492341642067
2016-10-12,0.1145955021558009,13.035546600208878,11.754828046084652,0.873433899676649,0.5483173904484854
2016-10-13,-0.3104131264702658,12.087636058082557,11.302783560559053,0.8838162798512883,0.5069560167335078
2016-10-14,0.0201616212501143,11.55385469390803,10.982352075739987,0.8299314324241515,0.47861927426789846
2016-10-17,-0.3042627268629694,10.776637664469698,10.570314127705004,0.9181301212676639,0.4433791299934919
2016-10-18,0.6141459963406426,10.411899439572583,10.286002780353213,0.975941082645447,0.4198486237993414
2016-10-19,0.2189599580656676,10.3140546206133,10.159804631536215,0.9050028034214386,0.4096096434562884
2016-10-20,-0.1376693959079133,9.694832584205159,9.797777162629904,0.8362188497765506,0.3809382433672701
2016-10-21,-0.0084063047334659,9.24580676416801,9.477285947709111,0.8286673158210349,0.3564244005343038
2016-10-24,0.4738517284547328,8.74820709929654,9.143286254060467,0.9682134853373264,0.33174477588766305
2016-10-25,-0.3804880140132916,8.637397269647321,8.963871857372474,0.9575764328860558,0.3188531693468026
2016-10-26,-0.174193697887226,8.764644919929273,8.885689053581538,0.9096206945591553,0.3133153569719792
2016-10-27,-0.2991246171218265,8.48719683421151,8.637150344507907,0.9373685656677676,0.29603319870489303
2016-10-28,-0.3113080493690745,8.463970561159776,8.492216408351831,0.9329126509976654,0.28618150605666703
2016-10-31,-0.0122279286041582,8.469492070547128,8.372821692453913,0.8691025216325684,0.2781910440223286
2016-11-01,-0.681005116629585,8.071927243968053,8.098726610706544,0.9813819480539673,0.26027528855145354
2016-11-02,-0.6546870397736271,9.22636496317724,8.54658705812994,0.9857610783595069,0.2898577394531515
2016-11-03,-0.4433198871882204,9.998656622956831,8.914695936203467,0.969874314507619,0.31536430013874045
2016-11-04,-0.1667529568162074,10.030273700289417,8.919311486608555,0.9228696566603263,0.31569094204423537
2016-11-07,2.198015778296192,9.570693050220425,8.665854019667778,0.9703212164344246,0.29800407099282605
2016-11-08,0.3764860174332085,16.403260774869906,12.44963179558641,0.9627911226663429,0.6150529041495082
2016-11-09,1.1016142751233635,15.219875041997291,12.018900199708273,0.9862561078729849,0.5732300079783632
2016-11-10,0.194885924144561,15.498189315520014,12.40162859464551,0.8792333294315678,0.6103190150774966
2016-11-11,-0.139891479970089,14.310678125896539,11.924076371299964,0.8185268400355588,0.5642206242404528
2016-11-14,-0.0115509454577278,13.32167577202999,11.4912087834425,0.8254206839170791,0.5239995210502622
2016-11-15,0.7452981727622543,12.364431572837043,11.056153641381863,0.9719417527173511,0.48507354500730726
2016-11-16,-0.1583538874004197,12.238327954346042,11.002729389201656,0.9072629389262741,0.4803970397301661
2016-11-17,0.4665388864814268,11.498173518730486,10.628111297786585,0.9644075500909174,0.44824107046880485
2016-11-18,-0.2389553027375868,10.980386176739225,10.348995524285838,0.9366067169749797,0.4250067792130488
2016-11-21,0.7433688411606632,10.489078063496795,10.050736671540148,0.9841466375392961,0.4008623319073093
2016-11-22,0.2163086603401254,10.682239200488649,10.098362643732164,0.9167043321974851,0.4046703495409732
2016-11-23,0.0807684847182521,10.01883482702248,9.739032668099716,0.8732646680772086,0.37638395758060905
2016-11-25,0.3906688203705322,9.402629608375534,9.386681176181598,0.9628641922140946,0.34964199802889667
2016-11-28,-0.5268331826910888,9.060626964040397,9.133641522816843,0.9694045641650932,0.331045267727476
2016-11-29,0.1334428912746155,9.48336921501334,9.223199210352657,0.9012107184358731,0.337569062197817
2016-11-30,-0.2656997068934963,8.932044514877145,8.898221728115061,0.9264153027879567,0.31419980128055147
2016-12-01,-0.3521731974759134,8.773852635643294,8.704721873869698,0.9401170051204063,0.3006832654818475
2016-12-02,0.0396985652129089,8.812840425911075,8.608402513605997,0.8794687132600512,0.2940658485565794
2016-12-05,0.5804422368380635,8.348754886384015,8.316293433876153,0.9846830475639695,0.2744473669775064
2016-12-06,0.340507557988623,8.534163814865966,8.31285405030918,0.9791787455269381,0.27422040659421326
2016-12-07,1.3077306345681272,8.247977260027412,8.101217877781348,0.9901411170962499,0.2604354408860482
2016-12-08,0.2157084672990805,11.130328177115855,9.547420258140866,0.9489345486877682,0.36171918089507377
2016-12-09,0.5921379481215183,10.4154047409482,9.216679193900083,0.9818642148952104,0.3370919657272646
2016-12-12,-0.1138052017110702,10.271009632324352,9.154723728933691,0.9121356620075369,0.3325752640996094
2016-12-13,0.6518478790004778,9.724828478460687,8.864894469804643,0.9885713341417554,0.3118506109554481
2016-12-14,-0.815032136007865,9.82944989090583,8.902762630830225,0.9870965399520976,0.3145205653210599
2016-12-15,0.3875707737847733,10.996180710931625,9.52250343731457,0.968637240591597,0.35983361791138024
2016-12-16,-0.1752174072758627,10.439798720748621,9.264560047927679,0.9067829302136337,0.34060346381610196
2016-12-19,0.1973190039850969,9.937234630590655,8.994911102345124,0.9217093900322876,0.3210651815043316
2016-12-20,0.3630921049278868,9.351824646820653,8.689177770143612,0.9633455604209207,0.29961035841729333
2016-12-21,-0.2460351245738401,8.980565745843947,8.465022740665676,0.928192160280487,0.2843516269840755
2016-12-22,-0.1864724123785244,8.781016918550403,8.293555451346892,0.8951284003411876,0.2729486588276418
2016-12-23,0.125089800277145,8.51841972445632,8.086684638579106,0.8866065228431512,0.2595018589040924
2016-12-27,0.2245917809838182,8.083751458556437,7.82132374586637,0.9410979327003345,0.24275041721290933
2016-12-28,-0.839165763624905,7.74618617271036,7.58607672627749,0.9745298815246783,0.22836730197209917
2016-12-29,-0.0293386797030947,9.61473726449534,8.429559122510595,0.8848034666046783,0.2819740753964349
2016-12-30,-0.4647865250607452,9.083774583028054,8.15607372206402,0.9732430962459274,0.2639743593640605
2017-01-03,0.8450767046808139,9.33456046991097,8.244585806261847,0.9934682878158836,0.2697349012571996
2017-01-04,0.570599837235708,10.057525231953042,8.654362730572641,0.9853096353829692,0.2972142629854156
2017-01-05,-0.0770967602481853,9.926128395023857,8.618809894460343,0.8944053923850854,0.29477731744780755
2017-01-06,0.3510797758279338,9.390625395451892,8.346707673192933,0.9634251224768196,0.27645844834022926
2017-01-09,-0.3554871008026872,8.999412543720485,8.135896319853522,0.9493658625292767,0.2626698766960559
2017-01-10,0.0,9.006689521355456,8.097206856750935,0.862591366631121,0.2601776146071998
2017-01-11,0.2825569304018671,8.534391672958026,7.836695741626572,0.9444811622000238,0.24370555613820655
2017-01-12,-0.2147056542655789,8.18422100347573,7.6209776737844965,0.9285355374923617,0.23047341549334024
2017-01-13,0.1848152813804127,8.055088041630903,7.48143931657603,0.933233356218422,0.22211085018892704
2017-01-17,-0.2971914315658353,7.698104659804319,7.256444171807812,0.9525917434713855,0.2089523095974744
2017-01-18,0.1762200386413503,7.8087414695235,7.223782718853439,0.9424730883218391,0.20707554273494275
2017-01-19,-0.3615859023187617,7.480541841561507,7.0119887256231825,0.9712847405449992,0.1951110551121691
2017-01-20,0.3360532379786285,7.78396001403735,7.08498459608887,0.9806361504429307,0.199194471138161
2017-01-23,-0.269370229296495,7.601374988239071,6.950769986094308,0.9683047161379492,0.19171906110948195
2017-01-24,0.6543088991933566,7.670798167268482,6.922751233637765,0.9939539796672158,0.19017652636044916
2017-01-25,0.7994031790009792,8.19071496258774,7.173199154019403,0.9898177922133805,0.20418565913978046
2017-01-26,-0.0735574183610587,9.038960146503827,7.644569692209435,0.8591676633249394,0.23190256261526607
2017-01-27,-0.0866843719678378,8.612263807893235,7.426981333473779,0.8557268616067384,0.2188890941578093
2017-01-30,-0.6027656215803034,8.253637063817582,7.221452393524969,0.9559168874445025,0.20694196298391862
2017-01-31,-0.0890395846332658,9.090739884881057,7.629068565114376,0.8265610414038991,0.23096304433022347
2017-02-01,0.0298348991555563,8.671108990012584,7.416585818457022,0.7780726297587788,0.21827676667673732
2017-02-02,0.0570125443037028,8.227983012470053,7.189731599648693,0.8307896694100628,0.20512793839280535
2017-02-03,0.7238573675816262,7.833109821915577,6.973867302998758,0.9841471664941981,0.19299533793585383
2017-02-06,-0.2117657077464585,8.525097602123614,7.31948626909988,0.9135666007984773,0.21259872715691142
2017-02-07,0.0226794952167708,8.338586338943346,7.203946927943881,0.8178073263210356,0.2059398862723495
2017-02-08,0.0693150264797104,7.940475840442856,6.9902981158001305,0.853883746440321,0.19390582439586845
2017-02-09,0.5735978912330353,7.580438094250951,6.785450961647318,0.987893708884739,0.1827077172734941
2017-02-10,0.3559715435258681,7.899254007454437,6.920520680240493,0.9867471035780404,0.1900539939906204
2017-02-13,0.5232175748100865,7.7266403145871525,6.813126184707739,0.9927088906117182,0.18420114447916758
2017-02-14,0.3999293774357149,7.894508100310723,6.886760080258344,0.9892714228484032,0.18820422382158694
2017-02-15,0.4979922087049893,7.790058669809397,6.819038573564499,0.9876521436501003,0.18452098042762122
2017-02-16,-0.0864479120029848,7.8901105608642075,6.860282998607534,0.8939098455254264,0.18675985246422055
2017-02-17,0.1677174227530997,7.630916201644912,6.695151401368209,0.9357184945085457,0.1778771916160424
2017-02-21,0.6029862181035739,7.323082306859815,6.512699576321873,0.9862345197191952,0.16831450702945674
2017-02-22,-0.108286462085072,7.774491683817183,6.726367338927076,0.8681979363428017,0.1795397522943846
2017-02-23,0.0418903114683288,7.556059255553711,6.580202625371399,0.8216333730538565,0.17182169282120893
2017-02-24,0.1492237893552683,7.254092172408472,6.4008949633384375,0.88651433492997,0.16258514417337847
2017-02-27,0.1017502394054403,6.9914085230285,6.233433221435935,0.89444133155825,0.15418924494484593
2017-02-28,-0.2581660667547503,6.75778279598308,6.072935137337919,0.9613251183639914,0.14635135389806958
2017-03-01,1.3581181939564146,6.960159714159107,6.098848908147044,0.9900452689959515,0.14760300795399364
2017-03-02,-0.5877100476419983,10.627265101724642,8.20797934896513,0.9757563775907926,0.26734494044856355
2017-03-03,0.0503668395382739,10.905706517986994,8.496309520598828,0.8822901080974601,0.2864574423405487
2017-03-06,-0.328259825741739,10.192813596558201,8.209591115918474,0.9441788978762106,0.26744994559749025
2017-03-07,-0.2917555877758992,9.954903355187524,8.122810272589719,0.9430120099880331,0.261825582240036
2017-03-08,-0.228686505504605,9.687577583045776,8.01522780566245,0.9153203605998477,0.25493601895501783
2017-03-09,0.0799517793787174,9.357320991921371,7.858497123417038,0.875292428812545,0.24506340094743595
2017-03-10,0.3263348099308061,8.81905937357198,7.604828784772303,0.9506967954656007,0.2294977017686562
2017-03-13,0.0366619122661227,8.476298445214328,7.426405605308845,0.8759554473813338,0.21885515958159774
2017-03-14,-0.3384740682155218,8.05541785208301,7.198990022249545,0.9629094830504477,0.2056565767478115
2017-03-15,0.8339854388316859,8.19237414648966,7.2124773532177535,0.9901929881401422,0.20642789512174192
2017-03-16,-0.1627981495114561,9.156581145439967,7.741540748652279,0.9072804464774046,0.23782322683747498
2017-03-17,-0.1315228474145335,8.809105140250912,7.561067231834365,0.8805526108993031,0.2268640384298388
2017-03-20,-0.2011903736901743,8.471357563341511,7.368163686066523,0.9229804191652768,0.21543585755821193
2017-03-21,-1.2485615265953598,8.276385149691352,7.229560674610103,0.9653266865584273,0.20740693471376545
2017-03-22,0.1888131971474749,11.807245899823876,9.150522635836356,0.893151183593992,0.3322700972577521
2017-03-23,-0.1060836285502908,11.005749351016417,8.835399727666156,0.8094116894882927,0.309778922014457
2017-03-24,-0.0844360532388677,10.36366037199034,8.557007631002039,0.7895567410033728,0.29056499840090116
2017-03-27,-0.1020153452953032,9.780702014498576,8.28487839614365,0.8437984931272091,0.27237781761463403
2017-03-28,0.7225317380816776,9.28476340806064,8.031593110794805,0.9815748678247415,0.25597812657685154
2017-03-29,0.1084814819185986,9.655279817092861,8.245167098806874,0.9079370144573986,0.2697729384414578
2017-03-30,0.2930736536392864,9.08099637302706,7.9705424888899685,0.9515818872240958,0.25210137923492176
2017-03-31,-0.2257556795273174,8.668329094090861,7.752467538230426,0.9193683267301347,0.23849505131474805
2017-04-03,-0.1643524967755993,8.482604640716836,7.613529996947018,0.8748930042207536,0.23002317069211137
2017-04-04,0.0559440574031455,8.232325851270001,7.4363221347155415,0.8438088764370759,0.21944002734627105
2017-04-05,-0.3059553298912831,7.837142117277843,7.206783336875429,0.932247680928096,0.20610208755819576
2017-04-06,0.1927633684242202,7.941544151907034,7.175114896897715,0.9102723505836581,0.20429473723683933
2017-04-07,-0.0827493188573669,7.6035969052394385,6.969472323342442,0.8212622381450565,0.1927521605787155
2017-04-10,0.068750400569062,7.381715106663481,6.7925465781246785,0.8170703609210455,0.18309003577775107
2017-04-11,-0.1434958025353871,7.096544402799517,6.599175631049059,0.8851320482930681,0.17281396432314183
2017-04-12,-0.3766995820262409,7.028840266536146,6.469749232590838,0.9731260915275769,0.16610180608178465
2017-04-13,-0.6838028476069624,7.466981903773639,6.612757222489324,0.9900278937684863,0.1735260241412092
2017-04-17,0.857644056804574,8.804139028741933,7.327822534039685,0.9936038433412727,0.2130832662316658
2017-04-18,-0.2907573671845576,9.69421141606802,7.892041534363654,0.9575961328557897,0.24715999833381352
2017-04-19,-0.1717817000636223,9.463922348804832,7.809205750158153,0.9325021879932771,0.2419987874932665
2017-04-20,0.752877964253873,9.08585464608279,7.627178388676534,0.9913065176246755,0.23084861179640626
2017-04-21,-0.3039625852145455,9.58364804074691,7.949751291550526,0.9712154513105309,0.2507878793551955
2017-04-24,1.078175277383675,9.393822815752433,7.877116356958975,0.9934559390566996,0.24622604008361362
2017-04-25,0.607212810606228,10.919283098347059,8.820097484066409,0.9823012213058727,0.3087068239223595
2017-04-26,-0.0485756051142871,10.726467591698865,8.812891992195809,0.8253279657798245,0.30820263994487707
2017-04-27,0.0552738372021188,10.074942214503931,8.52279672523835,0.7954072262053917,0.2882462857925934
2017-04-28,-0.1914950815332439,9.455804175321669,8.234114648476174,0.8540657164537969,0.2690501747787695
2017-05-01,0.1730738635874473,9.10479628461899,8.02377147575393,0.8713867920781683,0.2554797964092158
2017-05-02,0.1188408969243326,8.609659912720186,7.76638765577798,0.841566489084659,0.2393522905548436
2017-05-03,-0.1272152997295883,8.16280827014436,7.5181889511631015,0.8282417066573184,0.2242982742277418
2017-05-04,0.0581876043334261,7.910684646070354,7.322521230465883,0.8395555551705876,0.2127750681373952
2017-05-05,0.4080351300333795,7.556764180735619,7.09918670712697,0.9584505293691075,0.19999385675654074
2017-05-08,0.0037510393508632,7.521038483400116,7.015036862810122,0.8180559397644565,0.19528072296263843
2017-05-09,-0.1025790803623749,7.240967517398812,6.815121286703752,0.8183015270147246,0.18430904028762934
2017-05-10,0.1129978959192534,7.095601461561818,6.651730413028549,0.8622642242354335,0.17557745034765454
2017-05-11,-0.2165175739008873,6.847882946134863,6.466606262121804,0.9173920137042966,0.16594046249727348
2017-05-12,-0.1479518966571724,6.9473601913031455,6.407706059490558,0.9197271291859317,0.16293133708266672
2017-05-15,0.4765073002474196,6.910808692971655,6.302706590326733,0.9828971391486361,0.15763535858630173
2017-05-16,-0.0687072038421554,7.128637266207144,6.362852871829114,0.881344667508051,0.16065832011326983
2017-05-17,-1.834551314368671,6.962378032164673,6.221997307584211,0.9144394260905834,0.15362400990311575
2017-05-18,0.3680063440703485,14.311483533593526,10.03171863448249,0.968556850574914,0.39934674111675883
2017-05-19,0.6744699024732626,13.346876922394678,9.730062533886729,0.9894559693587497,0.3756909401323262
2017-05-22,0.5146846937212679,12.92453224012996,9.72356336520324,0.9809121134700184,0.37518922427429585
2017-05-23,0.1836225904257027,12.291505367433949,9.548936181177503,0.9243977223142676,0.36183405631825705
2017-05-24,0.2486045908441703,11.435501168743889,9.212244165737788,0.9395821409415648,0.3367676292427377
2017-05-25,0.4432039059246051,10.703654618795671,8.906815907332037,0.9617110408461361,0.31480702225040874
2017-05-26,0.0310501794090534,10.257893715880732,8.725357138072194,0.8176323629445488,0.30211054439248963
2017-05-30,-0.1205286007825989,9.623621203331261,8.427857447723284,0.8041558996314564,0.28186024269501914
2017-05-31,-0.0460131290619614,9.16569382162606,8.174139681792056,0.8281354546526107,0.2651450775295537
2017-06-01,0.7542591718300073,8.701277123916416,7.9141987591468315,0.9866715858339302,0.2485497698384176
2017-06-02,0.3700870703284842,9.286967551552925,8.193188963154995,0.9721608606619098,0.26638232296017783
2017-06-05,-0.1218419200735176,8.933490992440491,8.008046644068141,0.8926505125224207,0.2544794089427422
2017-06-06,-0.2782900738150573,8.56788293620214,7.787078069392266,0.9189169564019107,0.24062930499527768
2017-06-07,0.1567105104904875,8.49066569996785,7.685169500429284,0.8642013890555974,0.23437234226320827
2017-06-08,0.0267108836109919,8.066500103034091,7.444369692310763,0.7695276749200781,0.21991523855474224
2017-06-09,-0.0830325847818613,7.702083759546885,7.216423424707214,0.777243474057406,0.20665383747882138
2017-06-12,-0.097919023038262,7.466246103997855,7.0196416425532835,0.8399815491999019,0.195537177737572
2017-06-13,0.4501274608283978,7.281302625457818,6.839306782720081,0.9726979990080673,0.1856195129688925
2017-06-14,-0.0996254902244864,7.3729355418748685,6.816674673142383,0.8859641130501328,0.18439306983913017
2017-06-15,-0.2242125783754822,7.203977800885823,6.659371735401529,0.9099304860952868,0.17598107900898718
2017-06-16,0.0283623226943419,7.254460595447295,6.594106064884525,0.868493558778709,0.1725485507735987
2017-06-19,0.8312558992557229,6.999240830165064,6.415290346735978,0.9918783424033183,0.1633172628290628
2017-06-20,-0.6719188389873842,8.284506739807396,7.059212045218892,0.9752869780199898,0.19774791547366463
2017-06-21,-0.0582846276432569,9.349310124397983,7.663202652309906,0.82163316208085,0.23303442416813325
2017-06-22,-0.0455841867728068,8.870806447044789,7.439347758198742,0.7838646840693705,0.2196186312199073
2017-06-23,0.155967852993033,8.4435713295641,7.221450007526715,0.8516198934459822,0.20694182623495072
2017-06-26,0.0315743938391399,8.025153420316233,7.006641181807188,0.8458640602631616,0.19481357401030328
2017-06-27,-0.8105510111855452,7.664272457148261,6.803002029675258,0.9839086575377965,0.18365411355462571
2017-06-28,0.8769477216596933,9.441414959737557,7.728172698535888,0.99492908663223,0.23700259229522005
